0.000000;0.827518
0.001250;0.827518
0.002500;1.678742
0.003750;1.677856
0.005000;1.677191
0.006250;1.677339
0.007500;1.677339
0.008750;1.677191
0.010000;1.677191
0.011250;1.677117
0.012500;1.677265
0.013750;1.677265
0.015000;1.677265
0.016250;1.677117
0.017500;1.677191
0.018750;1.677191
0.020000;1.677191
0.021250;1.677191
0.022500;1.677265
0.023750;0.665485
0.025000;-0.146671
0.026250;-0.146671
0.027500;0.592224
0.028750;1.045013
0.030000;0.769322
0.031250;0.616226
0.032500;0.616226
0.033750;0.719102
0.035000;0.770134
0.036250;0.730919
0.037500;0.714597
0.038750;0.714597
0.040000;0.729368
0.041250;0.734020
0.042500;0.725232
0.043750;0.723829
0.045000;0.723829
0.046250;0.729663
0.047500;0.729663
0.048750;0.725749
0.050000;0.725749
0.051250;0.727891
0.052500;0.729294
0.053750;0.732026
0.055000;0.733060
0.056250;0.733060
0.057500;0.727152
0.058750;0.728998
0.060000;0.734094
0.061250;0.731509
0.062500;0.731509
0.063750;0.726414
0.065000;0.726635
0.066250;0.728703
0.067500;0.729958
0.068750;0.729958
0.070000;0.728703
0.071250;0.725306
0.072500;0.727374
0.073750;0.732469
0.075000;0.732469
0.076250;0.730106
0.077500;0.727300
0.078750;0.730697
0.080000;0.732100
0.081250;0.732100
0.082500;0.728777
0.083750;0.726044
0.085000;0.727448
0.086250;0.730402
0.087500;0.730402
0.088750;0.728408
0.090000;0.727004
0.091250;0.729072
0.092500;0.731731
0.093750;0.731731
0.095000;0.729294
0.096250;0.727004
0.097500;0.728112
0.098750;0.729442
0.100000;0.729442
0.101250;0.729737
0.102500;0.726561
0.103750;0.727669
0.105000;0.727669
0.106250;0.731583
0.107500;0.728481
0.108750;0.725158
0.110000;0.724937
0.111250;0.724937
0.112500;0.728998
0.113750;0.731066
0.115000;0.728186
0.116250;0.727669
0.117500;0.727669
0.118750;0.731214
0.120000;0.732396
0.121250;0.728629
0.122500;0.728925
0.123750;0.728925
