0.000000;0.828478
0.001250;1.677856
0.002500;1.677856
0.003750;1.676970
0.005000;1.676157
0.006250;1.676157
0.007500;1.676157
0.008750;1.676157
0.010000;1.676157
0.011250;1.676157
0.012500;1.676157
0.013750;1.676231
0.015000;1.676231
0.016250;1.676157
0.017500;1.676157
0.018750;1.676231
0.020000;1.337765
0.021250;1.337765
0.022500;0.372881
0.023750;0.150659
0.025000;0.742883
0.026250;0.783280
0.027500;0.783280
0.028750;0.580038
0.030000;0.577822
0.031250;0.644807
0.032500;0.641926
0.033750;0.641926
0.035000;0.618293
0.036250;0.618441
0.037500;0.629814
0.038750;0.630036
0.040000;0.630036
0.041250;0.624719
0.042500;0.623242
0.043750;0.624423
0.045000;0.628042
0.046250;0.628042
0.047500;0.628559
0.048750;0.626122
0.050000;0.626417
0.051250;0.626122
0.052500;0.626122
0.053750;0.625679
0.055000;0.626860
0.056250;0.623685
0.057500;0.623094
0.058750;0.626122
0.060000;0.626122
0.061250;0.625383
0.062500;0.624349
0.063750;0.624423
0.065000;0.628042
0.066250;0.628042
0.067500;0.629962
0.068750;0.628411
0.070000;0.627303
0.071250;0.626639
0.072500;0.626639
0.073750;0.628116
0.075000;0.627451
0.076250;0.625236
0.077500;0.624866
0.078750;0.624866
0.080000;0.625457
0.081250;0.623537
0.082500;0.623611
0.083750;0.626048
0.085000;0.626048
0.086250;0.627377
0.087500;0.627894
0.088750;0.625753
0.090000;0.624719
0.091250;0.624719
0.092500;0.625679
0.093750;0.626122
0.095000;0.625531
0.096250;0.624128
0.097500;0.624128
0.098750;0.624866
0.100000;0.628337
0.101250;0.627894
0.102500;0.622503
0.103750;0.622503
0.105000;0.624645
0.106250;0.629150
0.107500;0.627968
0.108750;0.626270
0.110000;0.626270
0.111250;0.625162
0.112500;0.626417
0.113750;0.629814
0.115000;0.626417
0.116250;0.626417
0.117500;0.621174
0.118750;0.625457
0.120000;0.628042
0.121250;0.626786
0.122500;0.626786
0.123750;0.623906
