0.000000;0.835346
0.001250;1.678373
0.002500;1.678521
0.003750;1.677856
0.005000;1.677856
0.006250;1.677856
0.007500;1.677782
0.008750;1.677782
0.010000;1.677856
0.011250;1.677856
0.012500;1.677856
0.013750;1.677782
0.015000;1.677856
0.016250;1.677856
0.017500;1.677856
0.018750;1.677856
0.020000;1.677782
0.021250;0.815923
0.022500;0.036779
0.023750;0.036779
0.025000;0.598575
0.026250;1.028323
0.027500;0.807061
0.028750;0.661793
0.030000;0.661793
0.031250;0.748274
0.032500;0.797386
0.033750;0.764891
0.035000;0.747388
0.036250;0.747388
0.037500;0.760460
0.038750;0.769248
0.040000;0.762675
0.041250;0.754551
0.042500;0.754551
0.043750;0.757284
0.045000;0.761789
0.046250;0.762010
0.047500;0.760533
0.048750;0.760533
0.050000;0.758022
0.051250;0.759426
0.052500;0.760903
0.053750;0.759647
0.055000;0.759647
0.056250;0.762454
0.057500;0.760829
0.058750;0.760238
0.060000;0.764226
0.061250;0.764226
0.062500;0.761050
0.063750;0.761789
0.065000;0.761272
0.066250;0.760312
0.067500;0.760312
0.068750;0.760681
0.070000;0.755807
0.071250;0.759573
0.072500;0.765703
0.073750;0.765703
0.075000;0.762158
0.076250;0.755290
0.077500;0.757949
0.078750;0.763488
0.080000;0.760829
0.081250;0.760829
0.082500;0.758318
0.083750;0.758096
0.085000;0.759278
0.086250;0.762380
0.087500;0.762380
0.088750;0.758909
0.090000;0.756915
0.091250;0.760903
0.092500;0.763414
0.093750;0.763414
0.095000;0.761937
0.096250;0.760607
0.097500;0.764448
0.098750;0.761494
0.100000;0.761494
0.101250;0.757949
0.102500;0.760460
0.103750;0.760607
0.105000;0.759426
0.106250;0.759426
0.107500;0.760681
0.108750;0.760755
0.110000;0.760903
0.111250;0.764300
0.112500;0.764300
0.113750;0.763709
0.115000;0.759426
0.116250;0.757949
0.117500;0.760681
0.118750;0.760681
0.120000;0.764152
0.121250;0.761641
0.122500;0.758613
0.123750;0.760312
