16-Nov-2021 13:59:39  | SEN | 002 | module_id:6403
16-Nov-2021 13:59:40  | SEN | 002 | SNR:c74c71af07061903
16-Nov-2021 13:59:40  | SEN | 002 | USNR:0000H2WF56013003025KY
16-Nov-2021 13:59:41  | INF | ### | CRC 59512 crc read:59512
16-Nov-2021 13:59:41  | INF | ### | SensorNr4664
16-Nov-2021 13:59:41  | INF | ### | 
16-Nov-2021 13:59:41  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
16-Nov-2021 13:59:43  | INF | ### | | RATE_X_wodrivewoCM        |      -0.03dps|  0.04dps  | DC <2dps, AC < 0.088dps |
16-Nov-2021 13:59:43  | INF | ### | | RATE_Y_wodrivewoCM        |       0.08dps|  0.05dps  | DC <2dps, AC < 0.088dps |
16-Nov-2021 13:59:43  | INF | ### | | RATE_Z_wodrivewoCM        |      -0.06dps|  0.05dps  | DC <2dps, AC < 0.088dps |
16-Nov-2021 13:59:44  | INF | ### | | Quad_X_wodrivewoCM        |       0.97dps|  0.24dps  | comment |
16-Nov-2021 13:59:44  | INF | ### | | Quad_Y_wodrivewoCM        |       1.16dps|  0.17dps  | comment |
16-Nov-2021 13:59:44  | INF | ### | | Quad_Z_wodrivewoCM        |      -0.64dps|  0.56dps  | comment |
16-Nov-2021 13:59:48  | INF | ### | | CV_D_wodrivewoCM in TADC  |        0.16mV|   0.18mV  |  |
16-Nov-2021 13:59:49  | INF | ### | | CV_X_wodrivewoCM in TADC  |      -13.44mV|   0.38mV  |  |
16-Nov-2021 13:59:50  | INF | ### | | CV_Y_wodrivewoCM in TADC  |      -20.82mV|   0.34mV  |  |
16-Nov-2021 13:59:52  | INF | ### | | CV_Z_wodrivewoCM in TADC  |      -13.27mV|   0.48mV  |  |
16-Nov-2021 13:59:53  | INF | ### | | RATE_X_wodrivewoCM_s30    |      -22.72mv|  -0.20mv  | pls compare it with CV_X_wodrivewoCM in TADC |
16-Nov-2021 13:59:53  | INF | ### | | RATE_Y_wodrivewoCM_s30    |       -8.85mv|   0.28mv  | pls compare it with CV_Y_wodrivewoCM in TADC |
16-Nov-2021 13:59:53  | INF | ### | | RATE_Z_wodrivewoCM_s30    |      -10.15mv|  -0.33mv  | pls compare it with CV_Z_wodrivewoCM in TADC |
16-Nov-2021 13:59:53  | INF | ### | | S30_CV_X_diff_wodrivewoCM |       -9.29mv|   0.00mv  |  |
16-Nov-2021 13:59:53  | INF | ### | | S30_CV_Y_diff_wodrivewoCM |       11.97mv|   0.00mv  |  |
16-Nov-2021 13:59:53  | INF | ### | | S30_CV_Z_diff_wodrivewoCM |        3.11mv|   0.00mv  |  |
16-Nov-2021 13:59:55  | INF | ### | | RATE_X_wodrivewCM         |      -0.02dps|  0.04dps  | DC <2dps, AC < 0.1dps |
16-Nov-2021 13:59:55  | INF | ### | | RATE_Y_wodrivewCM         |       0.09dps|  0.06dps  | DC <2dps, AC < 0.1dps |
16-Nov-2021 13:59:55  | INF | ### | | RATE_Z_wodrivewCM         |      -0.04dps|  0.04dps  | DC <2dps, AC < 0.1dps |
16-Nov-2021 13:59:58  | INF | ### | | CV_D_wodrivewCM in TADC   |        0.29mV|   0.18mV  |  |
16-Nov-2021 13:59:59  | INF | ### | | CV_X_wodrivewCM in TADC   |      -13.32mV|   0.33mV  |  |
16-Nov-2021 14:00:01  | INF | ### | | CV_Y_wodrivewCM in TADC   |      -20.42mV|   0.38mV  |  |
16-Nov-2021 14:00:02  | INF | ### | | CV_Z_wodrivewCM in TADC   |      -12.78mV|   0.35mV  |  |
16-Nov-2021 14:00:02  | INF | ### | | CV_D_inTADC_diff          |        0.13mV|   0.00mV  | W/ CM minus W/O CM |
16-Nov-2021 14:00:02  | INF | ### | | CV_X_inTADC_diff          |        0.12mV|   0.00mV  | W/ CM minus W/O CM |
16-Nov-2021 14:00:02  | INF | ### | | CV_Y_inTADC_diff          |        0.40mV|   0.00mV  | W/ CM minus W/O CM |
16-Nov-2021 14:00:02  | INF | ### | | CV_Z_inTADC_diff          |        0.48mV|   0.00mV  | W/ CM minus W/O CM |
16-Nov-2021 14:00:03  | INF | ### | | RATE_X_wodrivewCM_s30     |      -22.64mv|  -0.15mv  | pls compare it with CV_X_wodrivewCM in TADC |
16-Nov-2021 14:00:03  | INF | ### | | RATE_Y_wodrivewCM_s30     |       -8.44mv|   0.21mv  | pls compare it with CV_Y_wodrivewCM in TADC |
16-Nov-2021 14:00:03  | INF | ### | | RATE_Z_wodrivewCM_s30     |       -9.72mv|  -0.32mv  | pls compare it with CV_Z_wdrivewoCM in TADC |
16-Nov-2021 14:00:03  | INF | ### | | S30_CV_X_diff_wodrivewCM  |       -9.33mv|   0.00mv  |  |
16-Nov-2021 14:00:03  | INF | ### | | S30_CV_Y_diff_wodrivewCM  |       11.97mv|   0.00mv  |  |
16-Nov-2021 14:00:03  | INF | ### | | S30_CV_Z_diff_wodrivewCM  |        3.07mv|   0.00mv  |  |
16-Nov-2021 14:00:05  | INF | ### | | CM_OFFSET_wodrive in TADC |        3.14mV|   0.13mV  |  |
16-Nov-2021 14:00:06  | INF | ### | | Aout(4k_en)               |      327.69mV|   1.60mV  | ^~4k_en=1; cp_cvd=0; \\=> value recovered?~^ |
16-Nov-2021 14:00:06  | INF | ### | | Pout(4k_en)               |       18.13mV|   0.24mV  | ^~4k_en=1; cp_cvd=0; \\=> value recovered?~^ |
16-Nov-2021 14:00:07  | INF | ### | | Aout(4k_en & pd_aa)       |      653.37mV|   2.49mV  | ^~4k_en=1; cp_cvd=0; tst_gyr_pd_aa=1 \\ saturation?~^ |
16-Nov-2021 14:00:08  | INF | ### | | Aout(4k_en & pd_ai)       |      646.88mV|   2.16mV  | ^~4k_en=1; cp_cvd=0; tst_gyr_pd_ai=1 \\ saturation?~^ |
16-Nov-2021 14:00:09  | INF | ### | | Aout normal mode          |      655.24mV|   2.88mV  | ^~default~^ |
16-Nov-2021 14:00:09  | INF | ### | | Normal_Rate_x             |       0.34dps|  0.05dps  | comment |
16-Nov-2021 14:00:09  | INF | ### | | Normal_Rate_y             |      -0.03dps|  0.06dps  | comment |
16-Nov-2021 14:00:09  | INF | ### | | Normal_Rate_z             |       0.05dps|  0.06dps  | comment |
16-Nov-2021 14:00:10  | INF | ### | | Pout normal mode          |       25.18mV|   0.40mV  | ^~default~^ |
16-Nov-2021 14:00:11  | INF | ### | | CM_OFFSET_normal in TADC  |        3.21mV|   0.13mV  |  |
16-Nov-2021 14:00:11  | INF | ### | | AoutTrim                  |      657.03mV|   0.00mV  |  |
16-Nov-2021 14:00:12  | INF | ### | | Aout_s16                  |      654.36mV|   0.00mV  |  |
16-Nov-2021 14:00:12  | INF | ### | | Aout_rel_dev_s16          |      -0.41pct|  0.00pct  |  |
16-Nov-2021 14:00:14  | INF | ### | | S31:CM_in_Sens            |        0.03Au|   0.05Au  | comment |
16-Nov-2021 14:00:15  | INF | ### | | S31:CM_inSens_PD_AI       |        0.54Au|   0.06Au  | comment |
16-Nov-2021 14:00:15  | INF | ### | | S31:CM_inSens_PD_AA       |       -0.46Au|   0.03Au  | comment |
16-Nov-2021 14:00:16  | INF | ### | | S31:CM_inSens_PD_AIAA     |        0.06Au|   0.04Au  | comment |
16-Nov-2021 14:00:18  | INF | ### | | CV_D_in_Sens              |   23474.49LSB|  2.68LSB  | comment |
16-Nov-2021 14:00:20  | INF | ### | | GYRO_TAU                  |       80.42ms|   0.00ms  | comment |
16-Nov-2021 14:00:21  | INF | ### | | VCO_freq_measured         |       0.00KHz|  0.00KHz  | it would only work on DKT, get 0 from HMP |
16-Nov-2021 14:00:21  | INF | ### | | VCO_freq_FT               |      24.79KHz|  0.00KHz  |  |
16-Nov-2021 14:00:21  | INF | ### | | VCO_freq_dev              |    24789.20Hz|   0.00Hz  | 100Hz dev max, This data will only be available when the FA script run on DKT |
16-Nov-2021 14:00:22  | INF | ### | | Gyro_rate_raw_x           |      -3.24dps|  0.05dps  | comment |
16-Nov-2021 14:00:22  | INF | ### | | Gyro_rate_raw_y           |       4.58dps|  0.06dps  | comment |
16-Nov-2021 14:00:22  | INF | ### | | Gyro_rate_raw_z           |       4.59dps|  0.06dps  | comment |
16-Nov-2021 14:00:22  | INF | ### | | Quad_q2r_res_x            |     325.33dps|  0.51dps  | comment |
16-Nov-2021 14:00:22  | INF | ### | | Quad_q2r_res_y            |     620.67dps|  0.20dps  | comment |
16-Nov-2021 14:00:22  | INF | ### | | Quad_q2r_res_z            |      68.48dps|  1.42dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Rdiff_cvs_x               |       0.25dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Rdiff_cvs_y               |       0.79dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Rdiff_cvs_z               |       0.14dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Qdiff_cvs_x               |   -1429.73dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Qdiff_cvs_y               |   -2154.76dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Qdiff_cvs_z               |    1300.36dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Phase_cvs_x               |     -0.17mrad| 0.00mrad  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Phase_cvs_y               |     -0.36mrad| 0.00mrad  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Phase_cvs_z               |      0.11mrad| 0.00mrad  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Rdiff_x                   |       0.26dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Rdiff_y                   |      -0.62dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Rdiff_z                   |       0.42dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Qdiff_x                   |    -192.74dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Qdiff_y                   |     207.81dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Qdiff_z                   |    -351.38dps|  0.00dps  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Phase_TOSK_x              |     -1.37mrad| 0.00mrad  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Phase_TOSK_y              |     -2.96mrad| 0.00mrad  | comment |
16-Nov-2021 14:00:29  | INF | ### | | Phase_TOSK_z              |     -1.20mrad| 0.00mrad  | comment |
16-Nov-2021 14:00:30  | INF | ### | | Post_Rate_x               |       0.35dps|  0.05dps  | comment |
16-Nov-2021 14:00:30  | INF | ### | | Post_Rate_y               |      -0.04dps|  0.06dps  | comment |
16-Nov-2021 14:00:30  | INF | ### | | Post_Rate_z               |       0.07dps|  0.05dps  | comment |
16-Nov-2021 14:00:31  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 0|          1.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:31  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 0|        100.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:31  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 0|          0.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:31  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 0|         99.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:33  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -3|          2.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:33  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -3|        100.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:33  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -3|          0.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:33  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -3|         99.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:35  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 3|          3.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:35  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 3|        100.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:35  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 3|          0.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:35  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 3|         99.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:37  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -2|          4.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:37  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -2|        100.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:37  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -2|          0.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:37  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -2|         99.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:38  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 2|          5.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:38  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 2|        100.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:38  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 2|          0.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:38  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 2|         99.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:40  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -1|          6.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:40  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -1|        100.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:40  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -1|          0.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:40  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -1|         99.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:42  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 1|          7.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:42  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 1|        100.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:42  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 1|          0.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:42  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 1|         99.00|     0.00  | S23 -> combo |
16-Nov-2021 14:00:42  | INF | ### | sample trace out files have been created in ;c:\TempMessdaten\\20211116135813\\AoutStartUp_Loop7_Pos2_module_id_6403_20211116140040.csv
16-Nov-2021 14:00:43  | INF | ### | | GYRO_STARTUP time         |        0.00ms|   0.00ms  | check only the mean value |
16-Nov-2021 14:00:43  | INF | ### | | ASIC_temp_start           |     22.32degC| 0.02degC  | ^~temperature taken upon start~^ |
16-Nov-2021 14:00:43  | INF | ### | | ASIC_temp_end             |     22.36degC| 0.00degC  | ^~temperature taken at the end~^ |
16-Nov-2021 14:00:43  | INF | ### | 
16-Nov-2021 14:00:45  | INF | ### | Paranoia power reset (TM)
16-Nov-2021 14:00:49  | INF | ### | | a_x_G32_stim_zp1g         |       -3.40mg|   3.47mg  | -20mg < DC < 20 mg, AC < 2 mg |
16-Nov-2021 14:00:49  | INF | ### | | a_y_G32_stim_zp1g         |      -15.47mg|   5.47mg  | -20mg < DC < 20 mg, AC < 2 mg |
16-Nov-2021 14:00:49  | INF | ### | | a_z_G32_stim_zp1g         |     1000.51mg|   5.95mg  | 900mg < DC < 1100 mg, AC < 2 mg |
16-Nov-2021 14:00:50  | INF | ### | | a_x_G16_stim_zp1g         |       -3.05mg|   1.73mg  | -20mg < DC < 20 mg, AC < 2 mg |
16-Nov-2021 14:00:50  | INF | ### | | a_y_G16_stim_zp1g         |      -12.97mg|   1.92mg  | -20mg < DC < 20 mg, AC < 2 mg |
16-Nov-2021 14:00:50  | INF | ### | | a_z_G16_stim_zp1g         |     1000.29mg|   2.30mg  | 900mg < DC < 1100 mg, AC < 2 mg |
16-Nov-2021 14:00:50  | INF | ### | | a_x_stim_zp1g_pre_bite    |        7.73mg|   1.62mg  | -20mg < DC < 20 mg, AC < 2 mg |
16-Nov-2021 14:00:50  | INF | ### | | a_y_stim_zp1g_pre_bite    |      -37.97mg|   2.12mg  | -20mg < DC < 20 mg, AC < 2 mg |
16-Nov-2021 14:00:50  | INF | ### | | a_z_stim_zp1g_pre_bite    |      992.42mg|   1.77mg  | 980mg < DC < 1020 mg, AC < 2 mg |
16-Nov-2021 14:00:51  | INF | ### | | a_x_stim_zp1g_bite_sign0  |     5054.41mg|   1.37mg  | 3000mg < DC < 7000 mg |
16-Nov-2021 14:00:51  | INF | ### | | a_y_stim_zp1g_bite_sign0  |    -4241.13mg|   2.15mg  | -6500mg < DC < -2000 mg |
16-Nov-2021 14:00:51  | INF | ### | | a_z_stim_zp1g_bite_sign0  |    -3640.39mg|   1.58mg  | -5000mg < DC < -2000 mg |
16-Nov-2021 14:00:52  | INF | ### | | a_x_stim_zp1g_bite_sign1  |    -4689.41mg|   2.08mg  | -7000mg < DC < -3000 mg |
16-Nov-2021 14:00:52  | INF | ### | | a_y_stim_zp1g_bite_sign1  |     4233.20mg|   1.59mg  | 2000mg < DC < 6500 mg |
16-Nov-2021 14:00:52  | INF | ### | | a_z_stim_zp1g_bite_sign1  |     5860.90mg|   1.44mg  | 4000mg < DC < 7000 mg |
16-Nov-2021 14:00:53  | INF | ### | | a_x_stim_zp1g_post_bite   |        7.77mg|   1.66mg  | -20mg < DC < 20 mg, AC < 2 mg |
16-Nov-2021 14:00:53  | INF | ### | | a_y_stim_zp1g_post_bite   |      -38.63mg|   1.91mg  | -20mg < DC < 20 mg, AC < 2 mg |
16-Nov-2021 14:00:53  | INF | ### | | a_z_stim_zp1g_post_bite   |      991.64mg|   2.85mg  | 980mg < DC < 1020 mg, AC < 2 mg |
16-Nov-2021 14:00:53  | INF | ### | | a_x_stim_zp1g_bite_sum    |      349.53mg|   0.00mg  | 3750mg < DC < 3750mg |
16-Nov-2021 14:00:53  | INF | ### | | a_y_stim_zp1g_bite_sum    |       68.01mg|   0.00mg  | 3750mg < DC < 3750mg |
16-Nov-2021 14:00:53  | INF | ### | | a_z_stim_zp1g_bite_sum    |      235.66mg|   0.00mg  | 3750mg < DC < 3750mg |
16-Nov-2021 14:00:53  | INF | ### | | a_x_stim_zp1g_bite_diff   |     9743.83mg|   0.00mg  | 6500mg < DC < 13000mg |
16-Nov-2021 14:00:53  | INF | ### | | a_y_stim_zp1g_bite_diff   |    -8474.34mg|   0.00mg  | -12000mg < DC < -5500mg |
16-Nov-2021 14:00:53  | INF | ### | | a_z_stim_zp1g_bite_diff   |    -9501.29mg|   0.00mg  | -11500mg < DC < -7000mg |
16-Nov-2021 14:00:53  | INF | ### | | a_x_stim_zp1g_prepost_bite|        0.04mg|   0.00mg  | -10 mg < DC < 10mg |
16-Nov-2021 14:00:53  | INF | ### | | a_y_stim_zp1g_prepost_bite|       -0.66mg|   0.00mg  | -10 mg < DC < 10mg |
16-Nov-2021 14:00:53  | INF | ### | | a_z_stim_zp1g_prepost_bite|       -0.78mg|   0.00mg  | -10 mg < DC < 10mg |
16-Nov-2021 14:00:55  | INF | ### | | a_x_S28_SC_Sensor_Mode    |   25314.30LSB|  0.54LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:55  | INF | ### | | a_y_S28_SC_Sensor_Mode    |  -25704.18LSB|  0.93LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:55  | INF | ### | | a_z_S28_SC_Sensor_Mode    |  -25763.79LSB|  0.91LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:56  | INF | ### | | a_x_S28_SC_CBIST          |   24038.95LSB|  0.95LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:56  | INF | ### | | a_y_S28_SC_CBIST          |  -24474.30LSB|  0.83LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:56  | INF | ### | | a_z_S28_SC_CBIST          |  -23323.83LSB|  1.52LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:57  | INF | ### | | NSF_S28_x                 |          0.95|     0.00  | NSF_S28_x |
16-Nov-2021 14:00:57  | INF | ### | | NSF_S28_y                 |          0.95|     0.00  | NSF_S28_y |
16-Nov-2021 14:00:57  | INF | ### | | NSF_S28_z                 |          0.91|     0.00  | NSF_S28_z |
16-Nov-2021 14:00:57  | INF | ### | | a_x_S28_DC_SC_CBIST       |     -19.22LSB|  0.92LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:57  | INF | ### | | a_y_S28_DC_SC_CBIST       |      86.91LSB|  0.69LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:57  | INF | ### | | a_z_S28_DC_SC_CBIST       |      99.06LSB|  0.70LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:57  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |          0.88|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
16-Nov-2021 14:00:57  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |          0.66|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
16-Nov-2021 14:00:57  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |          0.63|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
16-Nov-2021 14:00:58  | INF | ### | | c_odr_trim_current        |         -2.00|     0.00  | c_odr_trim_current |
16-Nov-2021 14:00:58  | INF | ### | | acc_trm_dgain_s0_y        |   -7403.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
16-Nov-2021 14:00:58  | INF | ### | | acc_trm_dgain_s0_z        |   -7403.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
16-Nov-2021 14:00:58  | INF | ### | | acc_trm_dgain_s0_x        |   -7403.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
16-Nov-2021 14:00:59  | INF | ### | | a_x_S28_DC_CBIST          |     -14.49LSB|  0.78LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:59  | INF | ### | | a_y_S28_DC_CBIST          |      61.99LSB|  0.64LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:59  | INF | ### | | a_z_S28_DC_CBIST          |      74.80LSB|  0.49LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:59  | INF | ### | | tm_acc_ileak              |       1.00LSB|  0.00LSB  | tm_acc_ileak |
16-Nov-2021 14:00:59  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |     -13.87LSB|  0.56LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:59  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |      61.21LSB|  0.92LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:59  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |      75.51LSB|  0.61LSB  | X < DC < X, AC < X |
16-Nov-2021 14:00:59  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         -0.63|     0.00  | a_x_S28_DC_ILEAK_DIFF |
16-Nov-2021 14:00:59  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |          0.78|     0.00  | a_y_S28_DC_ILEAK_DIFF |
16-Nov-2021 14:00:59  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |         -0.70|     0.00  | a_z_S28_DC_ILEAK_DIFF |
16-Nov-2021 14:01:00  | INF | ### | | tm_acc_axis_en            |       5.00LSB|  0.00LSB  | tm_acc_axis_en |
16-Nov-2021 14:01:00  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|     -14.49LSB|  0.54LSB  | X < DC < X, AC < X |
16-Nov-2021 14:01:00  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|   31999.02LSB|  0.00LSB  | X < DC < X, AC < X |
16-Nov-2021 14:01:00  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|      76.05LSB|  0.76LSB  | X < DC < X, AC < X |
16-Nov-2021 14:01:00  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |          0.63|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
16-Nov-2021 14:01:00  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |     -31937.81|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
16-Nov-2021 14:01:00  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         -0.55|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
16-Nov-2021 14:01:00  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
16-Nov-2021 14:01:02  | SEN | 003 | module_id:12817
16-Nov-2021 14:01:02  | SEN | 003 | SNR:c74c712f07063211
16-Nov-2021 14:01:02  | SEN | 003 | USNR:0000H2WF56009017050KY
16-Nov-2021 14:01:03  | INF | ### | CRC 8294 crc read:8294
16-Nov-2021 14:01:03  | INF | ### | SensorNr4665
16-Nov-2021 14:01:03  | INF | ### | 
16-Nov-2021 14:01:03  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
16-Nov-2021 14:01:05  | INF | ### | | RATE_X_wodrivewoCM        |       0.01dps|  0.04dps  | DC <2dps, AC < 0.088dps |
16-Nov-2021 14:01:05  | INF | ### | | RATE_Y_wodrivewoCM        |       0.10dps|  0.05dps  | DC <2dps, AC < 0.088dps |
16-Nov-2021 14:01:05  | INF | ### | | RATE_Z_wodrivewoCM        |      -0.05dps|  0.04dps  | DC <2dps, AC < 0.088dps |
16-Nov-2021 14:01:06  | INF | ### | | Quad_X_wodrivewoCM        |       1.08dps|  0.27dps  | comment |
16-Nov-2021 14:01:06  | INF | ### | | Quad_Y_wodrivewoCM        |       1.08dps|  0.23dps  | comment |
16-Nov-2021 14:01:06  | INF | ### | | Quad_Z_wodrivewoCM        |      -0.73dps|  0.52dps  | comment |
16-Nov-2021 14:01:10  | INF | ### | | CV_D_wodrivewoCM in TADC  |       10.40mV|   0.09mV  |  |
16-Nov-2021 14:01:11  | INF | ### | | CV_X_wodrivewoCM in TADC  |       53.82mV|   0.30mV  |  |
16-Nov-2021 14:01:13  | INF | ### | | CV_Y_wodrivewoCM in TADC  |        6.23mV|   0.33mV  |  |
16-Nov-2021 14:01:14  | INF | ### | | CV_Z_wodrivewoCM in TADC  |        2.96mV|   0.47mV  |  |
16-Nov-2021 14:01:15  | INF | ### | | RATE_X_wodrivewoCM_s30    |       39.17mv|  -0.14mv  | pls compare it with CV_X_wodrivewoCM in TADC |
16-Nov-2021 14:01:15  | INF | ### | | RATE_Y_wodrivewoCM_s30    |        5.18mv|   0.16mv  | pls compare it with CV_Y_wodrivewoCM in TADC |
16-Nov-2021 14:01:15  | INF | ### | | RATE_Z_wodrivewoCM_s30    |       -2.81mv|  -0.23mv  | pls compare it with CV_Z_wodrivewoCM in TADC |
16-Nov-2021 14:01:15  | INF | ### | | S30_CV_X_diff_wodrivewoCM |      -14.65mv|   0.00mv  |  |
16-Nov-2021 14:01:15  | INF | ### | | S30_CV_Y_diff_wodrivewoCM |       -1.06mv|   0.00mv  |  |
16-Nov-2021 14:01:15  | INF | ### | | S30_CV_Z_diff_wodrivewoCM |       -5.77mv|   0.00mv  |  |
16-Nov-2021 14:01:17  | INF | ### | | RATE_X_wodrivewCM         |       0.00dps|  0.06dps  | DC <2dps, AC < 0.1dps |
