06-Dec-2021 17:19:39  | SEN | 002 | SNR:6928724907052d0b
06-Dec-2021 17:19:39  | SEN | 002 | USNR:0000H2NH52018011045KY
06-Dec-2021 17:19:40  | INF | ### | CRC 30897 crc read:30897
06-Dec-2021 17:19:40  | INF | ### | SensorNr4720
06-Dec-2021 17:19:40  | INF | ### | 
06-Dec-2021 17:19:40  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
06-Dec-2021 17:19:42  | INF | ### | | RATE_X_wodrivewoCM        |      -0.04dps|  0.05dps  | DC <2dps, AC < 0.088dps |
06-Dec-2021 17:19:42  | INF | ### | | RATE_Y_wodrivewoCM        |      -0.07dps|  0.06dps  | DC <2dps, AC < 0.088dps |
06-Dec-2021 17:19:42  | INF | ### | | RATE_Z_wodrivewoCM        |       0.11dps|  0.04dps  | DC <2dps, AC < 0.088dps |
06-Dec-2021 17:19:43  | INF | ### | | Quad_X_wodrivewoCM        |       1.04dps|  0.20dps  | comment |
06-Dec-2021 17:19:43  | INF | ### | | Quad_Y_wodrivewoCM        |       1.34dps|  0.40dps  | comment |
06-Dec-2021 17:19:43  | INF | ### | | Quad_Z_wodrivewoCM        |      -0.61dps|  1.06dps  | comment |
06-Dec-2021 17:19:47  | INF | ### | | CV_D_wodrivewoCM in TADC  |        7.28mV|   0.11mV  |  |
06-Dec-2021 17:19:48  | INF | ### | | CV_X_wodrivewoCM in TADC  |      -27.98mV|   0.27mV  |  |
06-Dec-2021 17:19:50  | INF | ### | | CV_Y_wodrivewoCM in TADC  |       57.16mV|   0.40mV  |  |
06-Dec-2021 17:19:51  | INF | ### | | CV_Z_wodrivewoCM in TADC  |      -28.55mV|   0.43mV  |  |
06-Dec-2021 17:19:52  | INF | ### | | RATE_X_wodrivewoCM_s30    |      -25.96mv|  -0.17mv  | pls compare it with CV_X_wodrivewoCM in TADC |
06-Dec-2021 17:19:52  | INF | ### | | RATE_Y_wodrivewoCM_s30    |       57.42mv|   0.12mv  | pls compare it with CV_Y_wodrivewoCM in TADC |
06-Dec-2021 17:19:53  | INF | ### | | RATE_Z_wodrivewoCM_s30    |      -35.06mv|  -0.39mv  | pls compare it with CV_Z_wodrivewoCM in TADC |
06-Dec-2021 17:19:53  | INF | ### | | S30_CV_X_diff_wodrivewoCM |        2.02mv|   0.00mv  |  |
06-Dec-2021 17:19:53  | INF | ### | | S30_CV_Y_diff_wodrivewoCM |        0.26mv|   0.00mv  |  |
06-Dec-2021 17:19:53  | INF | ### | | S30_CV_Z_diff_wodrivewoCM |       -6.51mv|   0.00mv  |  |
06-Dec-2021 17:19:55  | INF | ### | | RATE_X_wodrivewCM         |      -0.06dps|  0.05dps  | DC <2dps, AC < 0.1dps |
06-Dec-2021 17:19:55  | INF | ### | | RATE_Y_wodrivewCM         |      -0.05dps|  0.06dps  | DC <2dps, AC < 0.1dps |
06-Dec-2021 17:19:55  | INF | ### | | RATE_Z_wodrivewCM         |       0.14dps|  0.05dps  | DC <2dps, AC < 0.1dps |
06-Dec-2021 17:19:57  | INF | ### | | CV_D_wodrivewCM in TADC   |        7.29mV|   0.08mV  |  |
06-Dec-2021 17:19:59  | INF | ### | | CV_X_wodrivewCM in TADC   |      -27.58mV|   0.30mV  |  |
06-Dec-2021 17:20:00  | INF | ### | | CV_Y_wodrivewCM in TADC   |       57.02mV|   0.34mV  |  |
06-Dec-2021 17:20:02  | INF | ### | | CV_Z_wodrivewCM in TADC   |      -28.36mV|   0.34mV  |  |
06-Dec-2021 17:20:02  | INF | ### | | CV_D_inTADC_diff          |        0.01mV|   0.00mV  | W/ CM minus W/O CM |
06-Dec-2021 17:20:02  | INF | ### | | CV_X_inTADC_diff          |        0.40mV|   0.00mV  | W/ CM minus W/O CM |
06-Dec-2021 17:20:02  | INF | ### | | CV_Y_inTADC_diff          |       -0.13mV|   0.00mV  | W/ CM minus W/O CM |
06-Dec-2021 17:20:02  | INF | ### | | CV_Z_inTADC_diff          |        0.19mV|   0.00mV  | W/ CM minus W/O CM |
06-Dec-2021 17:20:03  | INF | ### | | RATE_X_wodrivewCM_s30     |      -25.55mv|  -0.26mv  | pls compare it with CV_X_wodrivewCM in TADC |
06-Dec-2021 17:20:03  | INF | ### | | RATE_Y_wodrivewCM_s30     |       57.04mv|   0.20mv  | pls compare it with CV_Y_wodrivewCM in TADC |
06-Dec-2021 17:20:03  | INF | ### | | RATE_Z_wodrivewCM_s30     |      -35.22mv|  -0.47mv  | pls compare it with CV_Z_wdrivewoCM in TADC |
06-Dec-2021 17:20:03  | INF | ### | | S30_CV_X_diff_wodrivewCM  |        2.02mv|   0.00mv  |  |
06-Dec-2021 17:20:03  | INF | ### | | S30_CV_Y_diff_wodrivewCM  |        0.02mv|   0.00mv  |  |
06-Dec-2021 17:20:03  | INF | ### | | S30_CV_Z_diff_wodrivewCM  |       -6.86mv|   0.00mv  |  |
06-Dec-2021 17:20:05  | INF | ### | | CM_OFFSET_wodrive in TADC |       -3.07mV|   0.09mV  |  |
06-Dec-2021 17:20:06  | INF | ### | | Aout(4k_en)               |      382.83mV|   1.64mV  | ^~4k_en=1; cp_cvd=0; \\=> value recovered?~^ |
06-Dec-2021 17:20:07  | INF | ### | | Pout(4k_en)               |     -170.09mV|   0.21mV  | ^~4k_en=1; cp_cvd=0; \\=> value recovered?~^ |
06-Dec-2021 17:20:07  | INF | ### | | Aout(4k_en & pd_aa)       |      764.89mV|   1.78mV  | ^~4k_en=1; cp_cvd=0; tst_gyr_pd_aa=1 \\ saturation?~^ |
06-Dec-2021 17:20:08  | INF | ### | | Aout(4k_en & pd_ai)       |      757.10mV|   1.53mV  | ^~4k_en=1; cp_cvd=0; tst_gyr_pd_ai=1 \\ saturation?~^ |
06-Dec-2021 17:20:09  | INF | ### | | Aout normal mode          |      770.39mV|   1.70mV  | ^~default~^ |
06-Dec-2021 17:20:09  | INF | ### | | Normal_Rate_x             |       0.14dps|  0.05dps  | comment |
06-Dec-2021 17:20:09  | INF | ### | | Normal_Rate_y             |      -0.06dps|  0.07dps  | comment |
06-Dec-2021 17:20:09  | INF | ### | | Normal_Rate_z             |       0.20dps|  0.06dps  | comment |
06-Dec-2021 17:20:10  | INF | ### | | Pout normal mode          |     -165.76mV|   0.24mV  | ^~default~^ |
06-Dec-2021 17:20:11  | INF | ### | | CM_OFFSET_normal in TADC  |       -3.02mV|   0.09mV  |  |
06-Dec-2021 17:20:11  | INF | ### | | AoutTrim                  |      783.59mV|   0.00mV  |  |
06-Dec-2021 17:20:12  | INF | ### | | Aout_s16                  |      769.90mV|   0.00mV  |  |
06-Dec-2021 17:20:12  | INF | ### | | Aout_rel_dev_s16          |      -1.75pct|  0.00pct  |  |
06-Dec-2021 17:20:14  | INF | ### | | S31:CM_in_Sens            |        0.04Au|   0.06Au  | comment |
06-Dec-2021 17:20:15  | INF | ### | | S31:CM_inSens_PD_AI       |        0.45Au|   0.04Au  | comment |
06-Dec-2021 17:20:16  | INF | ### | | S31:CM_inSens_PD_AA       |       -0.36Au|   0.05Au  | comment |
06-Dec-2021 17:20:16  | INF | ### | | S31:CM_inSens_PD_AIAA     |        0.05Au|   0.06Au  | comment |
06-Dec-2021 17:20:18  | INF | ### | | CV_D_in_Sens              |   23599.18LSB|  3.51LSB  | comment |
06-Dec-2021 17:20:20  | INF | ### | | GYRO_TAU                  |       61.10ms|   0.00ms  | comment |
06-Dec-2021 17:20:21  | INF | ### | | VCO_freq_measured         |       0.00KHz|  0.00KHz  | it would only work on DKT, get 0 from HMP |
06-Dec-2021 17:20:21  | INF | ### | | VCO_freq_FT               |      24.83KHz|  0.00KHz  |  |
06-Dec-2021 17:20:21  | INF | ### | | VCO_freq_dev              |    24825.20Hz|   0.00Hz  | 100Hz dev max, This data will only be available when the FA script run on DKT |
06-Dec-2021 17:20:22  | INF | ### | | Gyro_rate_raw_x           |      20.09dps|  0.09dps  | comment |
06-Dec-2021 17:20:22  | INF | ### | | Gyro_rate_raw_y           |       0.05dps|  0.07dps  | comment |
06-Dec-2021 17:20:22  | INF | ### | | Gyro_rate_raw_z           |       2.19dps|  0.04dps  | comment |
06-Dec-2021 17:20:23  | INF | ### | | Quad_q2r_res_x            |    -368.15dps|  1.51dps  | comment |
06-Dec-2021 17:20:23  | INF | ### | | Quad_q2r_res_y            |     582.44dps|  0.32dps  | comment |
06-Dec-2021 17:20:23  | INF | ### | | Quad_q2r_res_z            |     -70.75dps|  1.26dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Rdiff_cvs_x               |       0.83dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Rdiff_cvs_y               |       1.47dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Rdiff_cvs_z               |      -0.36dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Qdiff_cvs_x               |   -2029.95dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Qdiff_cvs_y               |   -2454.40dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Qdiff_cvs_z               |    1492.07dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Phase_cvs_x               |     -0.41mrad| 0.00mrad  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Phase_cvs_y               |     -0.60mrad| 0.00mrad  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Phase_cvs_z               |     -0.24mrad| 0.00mrad  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Rdiff_x                   |       0.39dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Rdiff_y                   |      -0.72dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Rdiff_z                   |       0.87dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Qdiff_x                   |    -179.90dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Qdiff_y                   |     195.46dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Qdiff_z                   |    -353.40dps|  0.00dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Phase_TOSK_x              |     -2.15mrad| 0.00mrad  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Phase_TOSK_y              |     -3.70mrad| 0.00mrad  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Phase_TOSK_z              |     -2.47mrad| 0.00mrad  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Post_Rate_x               |       0.19dps|  0.07dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Post_Rate_y               |      -0.06dps|  0.07dps  | comment |
06-Dec-2021 17:20:30  | INF | ### | | Post_Rate_z               |      -0.28dps|  0.07dps  | comment |
06-Dec-2021 17:20:32  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 0|          1.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:32  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 0|         11.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:32  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 0|          0.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:32  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 0|         25.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:34  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -3|          2.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:34  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -3|          9.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:34  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -3|          0.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:34  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -3|         28.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:36  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 3|          3.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:36  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 3|         11.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:36  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 3|          0.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:36  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 3|         27.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:37  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -2|          4.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:37  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -2|         11.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:37  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -2|          0.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:37  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -2|         26.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:39  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 2|          5.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:39  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 2|         13.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:39  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 2|          0.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:39  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 2|         27.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:41  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -1|          6.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:41  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -1|         11.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:41  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -1|          0.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:41  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -1|         26.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:42  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 1|          7.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:42  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 1|         12.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:42  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 1|          0.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:42  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 1|         26.00|     0.00  | S23 -> combo |
06-Dec-2021 17:20:42  | INF | ### | sample trace out files have been created in ;c:\TempMessdaten\\20211206171809\\AoutStartUp_Loop7_Pos2_module_id_11531_20211206172041.csv
06-Dec-2021 17:20:44  | INF | ### | | GYRO_STARTUP time         |       27.54ms|   0.00ms  | check only the mean value |
06-Dec-2021 17:20:44  | INF | ### | | ASIC_temp_start           |     19.57degC| 0.02degC  | ^~temperature taken upon start~^ |
06-Dec-2021 17:20:44  | INF | ### | | ASIC_temp_end             |     19.67degC| 0.01degC  | ^~temperature taken at the end~^ |
06-Dec-2021 17:20:44  | INF | ### | 
06-Dec-2021 17:20:46  | INF | ### | Paranoia power reset (TM)
06-Dec-2021 17:20:50  | INF | ### | | a_x_G32_stim_zp1g         |        9.53mg|   2.33mg  | -20mg < DC < 20 mg, AC < 2 mg |
06-Dec-2021 17:20:50  | INF | ### | | a_y_G32_stim_zp1g         |       -7.97mg|   2.32mg  | -20mg < DC < 20 mg, AC < 2 mg |
06-Dec-2021 17:20:50  | INF | ### | | a_z_G32_stim_zp1g         |      990.16mg|   2.18mg  | 900mg < DC < 1100 mg, AC < 2 mg |
06-Dec-2021 17:20:51  | INF | ### | | a_x_G16_stim_zp1g         |       13.44mg|   1.45mg  | -20mg < DC < 20 mg, AC < 2 mg |
06-Dec-2021 17:20:51  | INF | ### | | a_y_G16_stim_zp1g         |       -8.34mg|   1.64mg  | -20mg < DC < 20 mg, AC < 2 mg |
06-Dec-2021 17:20:51  | INF | ### | | a_z_G16_stim_zp1g         |      987.85mg|   2.18mg  | 900mg < DC < 1100 mg, AC < 2 mg |
06-Dec-2021 17:20:51  | INF | ### | | a_x_stim_zp1g_pre_bite    |       12.11mg|   1.97mg  | -20mg < DC < 20 mg, AC < 2 mg |
06-Dec-2021 17:20:51  | INF | ### | | a_y_stim_zp1g_pre_bite    |      -21.05mg|   2.24mg  | -20mg < DC < 20 mg, AC < 2 mg |
06-Dec-2021 17:20:51  | INF | ### | | a_z_stim_zp1g_pre_bite    |      991.45mg|   2.22mg  | 980mg < DC < 1020 mg, AC < 2 mg |
06-Dec-2021 17:20:52  | INF | ### | | a_x_stim_zp1g_bite_sign0  |     4957.11mg|   1.74mg  | 3000mg < DC < 7000 mg |
06-Dec-2021 17:20:52  | INF | ### | | a_y_stim_zp1g_bite_sign0  |    -4400.20mg|   1.41mg  | -6500mg < DC < -2000 mg |
06-Dec-2021 17:20:52  | INF | ### | | a_z_stim_zp1g_bite_sign0  |    -3667.54mg|   1.32mg  | -5000mg < DC < -2000 mg |
06-Dec-2021 17:20:53  | INF | ### | | a_x_stim_zp1g_bite_sign1  |    -5211.76mg|   1.78mg  | -7000mg < DC < -3000 mg |
06-Dec-2021 17:20:53  | INF | ### | | a_y_stim_zp1g_bite_sign1  |     4553.52mg|   1.13mg  | 2000mg < DC < 6500 mg |
06-Dec-2021 17:20:53  | INF | ### | | a_z_stim_zp1g_bite_sign1  |     5562.62mg|   1.24mg  | 4000mg < DC < 7000 mg |
06-Dec-2021 17:20:54  | INF | ### | | a_x_stim_zp1g_post_bite   |       11.45mg|   1.53mg  | -20mg < DC < 20 mg, AC < 2 mg |
06-Dec-2021 17:20:55  | INF | ### | | a_y_stim_zp1g_post_bite   |      -20.63mg|   1.45mg  | -20mg < DC < 20 mg, AC < 2 mg |
06-Dec-2021 17:20:55  | INF | ### | | a_z_stim_zp1g_post_bite   |      991.33mg|   2.19mg  | 980mg < DC < 1020 mg, AC < 2 mg |
06-Dec-2021 17:20:55  | INF | ### | | a_x_stim_zp1g_bite_sum    |     -278.87mg|   0.00mg  | 3750mg < DC < 3750mg |
06-Dec-2021 17:20:55  | INF | ### | | a_y_stim_zp1g_bite_sum    |      195.43mg|   0.00mg  | 3750mg < DC < 3750mg |
06-Dec-2021 17:20:55  | INF | ### | | a_z_stim_zp1g_bite_sum    |      -87.81mg|   0.00mg  | 3750mg < DC < 3750mg |
06-Dec-2021 17:20:55  | INF | ### | | a_x_stim_zp1g_bite_diff   |    10168.87mg|   0.00mg  | 6500mg < DC < 13000mg |
06-Dec-2021 17:20:55  | INF | ### | | a_y_stim_zp1g_bite_diff   |    -8953.71mg|   0.00mg  | -12000mg < DC < -5500mg |
06-Dec-2021 17:20:55  | INF | ### | | a_z_stim_zp1g_bite_diff   |    -9230.16mg|   0.00mg  | -11500mg < DC < -7000mg |
06-Dec-2021 17:20:55  | INF | ### | | a_x_stim_zp1g_prepost_bite|       -0.66mg|   0.00mg  | -10 mg < DC < 10mg |
06-Dec-2021 17:20:55  | INF | ### | | a_y_stim_zp1g_prepost_bite|        0.43mg|   0.00mg  | -10 mg < DC < 10mg |
06-Dec-2021 17:20:55  | INF | ### | | a_z_stim_zp1g_prepost_bite|       -0.12mg|   0.00mg  | -10 mg < DC < 10mg |
06-Dec-2021 17:20:57  | INF | ### | | a_x_S28_SC_Sensor_Mode    |   26969.65LSB|  0.69LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:57  | INF | ### | | a_y_S28_SC_Sensor_Mode    |  -23850.90LSB|  0.73LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:57  | INF | ### | | a_z_S28_SC_Sensor_Mode    |  -25733.16LSB|  0.76LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:57  | INF | ### | | a_x_S28_SC_CBIST          |   24290.08LSB|  0.82LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:57  | INF | ### | | a_y_S28_SC_CBIST          |  -22791.88LSB|  0.71LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:57  | INF | ### | | a_z_S28_SC_CBIST          |  -23400.66LSB|  1.07LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:58  | INF | ### | | NSF_S28_x                 |          0.90|     0.00  | NSF_S28_x |
06-Dec-2021 17:20:58  | INF | ### | | NSF_S28_y                 |          0.96|     0.00  | NSF_S28_y |
06-Dec-2021 17:20:58  | INF | ### | | NSF_S28_z                 |          0.91|     0.00  | NSF_S28_z |
06-Dec-2021 17:20:58  | INF | ### | | a_x_S28_DC_SC_CBIST       |    -335.35LSB|  0.63LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:58  | INF | ### | | a_y_S28_DC_SC_CBIST       |     392.50LSB|  0.74LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:58  | INF | ### | | a_z_S28_DC_SC_CBIST       |     423.48LSB|  0.79LSB  | X < DC < X, AC < X |
06-Dec-2021 17:20:58  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |          0.57|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
06-Dec-2021 17:20:58  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |          0.71|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
06-Dec-2021 17:20:58  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |          0.72|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
06-Dec-2021 17:20:59  | INF | ### | | c_odr_trim_current        |         -2.00|     0.00  | c_odr_trim_current |
06-Dec-2021 17:20:59  | INF | ### | | acc_trm_dgain_s0_y        |   -7403.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
06-Dec-2021 17:20:59  | INF | ### | | acc_trm_dgain_s0_z        |   -7403.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
06-Dec-2021 17:20:59  | INF | ### | | acc_trm_dgain_s0_x        |   -7403.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
06-Dec-2021 17:21:00  | INF | ### | | a_x_S28_DC_CBIST          |    -240.78LSB|  0.49LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:00  | INF | ### | | a_y_S28_DC_CBIST          |     297.38LSB|  0.57LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:00  | INF | ### | | a_z_S28_DC_CBIST          |     311.37LSB|  0.54LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:00  | INF | ### | | tm_acc_ileak              |       1.00LSB|  0.00LSB  | tm_acc_ileak |
06-Dec-2021 17:21:01  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |    -241.68LSB|  1.02LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:01  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     298.28LSB|  2.07LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:01  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |     312.62LSB|  2.45LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:01  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |          0.90|     0.00  | a_x_S28_DC_ILEAK_DIFF |
06-Dec-2021 17:21:01  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |         -0.90|     0.00  | a_y_S28_DC_ILEAK_DIFF |
06-Dec-2021 17:21:01  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |         -1.25|     0.00  | a_z_S28_DC_ILEAK_DIFF |
06-Dec-2021 17:21:01  | INF | ### | | tm_acc_axis_en            |       5.00LSB|  0.00LSB  | tm_acc_axis_en |
06-Dec-2021 17:21:02  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|    -242.66LSB|  1.23LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:02  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|    8972.66LSB|  0.00LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:02  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|     312.89LSB|  2.20LSB  | X < DC < X, AC < X |
06-Dec-2021 17:21:02  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |          0.98|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
06-Dec-2021 17:21:02  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |      -8674.38|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
06-Dec-2021 17:21:02  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         -0.27|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
06-Dec-2021 17:21:02  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
06-Dec-2021 17:21:03  | SEN | 003 | module_id:13638
06-Dec-2021 17:21:04  | SEN | 003 | SNR:6928724907053546
06-Dec-2021 17:21:04  | SEN | 003 | USNR:0000H2NH52018070053KY
06-Dec-2021 17:21:04  | INF | ### | CRC 14067 crc read:14067
06-Dec-2021 17:21:04  | INF | ### | SensorNr4721
06-Dec-2021 17:21:04  | INF | ### | 
06-Dec-2021 17:21:04  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
06-Dec-2021 17:21:07  | INF | ### | | RATE_X_wodrivewoCM        |       0.09dps|  0.05dps  | DC <2dps, AC < 0.088dps |
06-Dec-2021 17:21:07  | INF | ### | | RATE_Y_wodrivewoCM        |       0.01dps|  0.05dps  | DC <2dps, AC < 0.088dps |
06-Dec-2021 17:21:07  | INF | ### | | RATE_Z_wodrivewoCM        |       0.06dps|  0.04dps  | DC <2dps, AC < 0.088dps |
06-Dec-2021 17:21:08  | INF | ### | | Quad_X_wodrivewoCM        |       1.01dps|  0.37dps  | comment |
06-Dec-2021 17:21:08  | INF | ### | | Quad_Y_wodrivewoCM        |       1.43dps|  0.31dps  | comment |
06-Dec-2021 17:21:08  | INF | ### | | Quad_Z_wodrivewoCM        |      -0.81dps|  0.57dps  | comment |
06-Dec-2021 17:21:11  | INF | ### | | CV_D_wodrivewoCM in TADC  |        3.51mV|   0.12mV  |  |
06-Dec-2021 17:21:13  | INF | ### | | CV_X_wodrivewoCM in TADC  |       17.26mV|   0.34mV  |  |
06-Dec-2021 17:21:15  | INF | ### | | CV_Y_wodrivewoCM in TADC  |       -0.98mV|   0.26mV  |  |
06-Dec-2021 17:21:16  | INF | ### | | CV_Z_wodrivewoCM in TADC  |      -21.47mV|   0.37mV  |  |
06-Dec-2021 17:21:17  | INF | ### | | RATE_X_wodrivewoCM_s30    |        8.16mv|  -0.19mv  | pls compare it with CV_X_wodrivewoCM in TADC |
06-Dec-2021 17:21:17  | INF | ### | | RATE_Y_wodrivewoCM_s30    |      -10.61mv|   0.26mv  | pls compare it with CV_Y_wodrivewoCM in TADC |
06-Dec-2021 17:21:17  | INF | ### | | RATE_Z_wodrivewoCM_s30    |      -23.37mv|  -0.43mv  | pls compare it with CV_Z_wodrivewoCM in TADC |
06-Dec-2021 17:21:17  | INF | ### | | S30_CV_X_diff_wodrivewoCM |       -9.10mv|   0.00mv  |  |
06-Dec-2021 17:21:17  | INF | ### | | S30_CV_Y_diff_wodrivewoCM |       -9.64mv|   0.00mv  |  |
06-Dec-2021 17:21:17  | INF | ### | | S30_CV_Z_diff_wodrivewoCM |       -1.90mv|   0.00mv  |  |
06-Dec-2021 17:21:19  | INF | ### | | RATE_X_wodrivewCM         |       0.08dps|  0.05dps  | DC <2dps, AC < 0.1dps |
