0.000000;1.387025
0.001250;1.672391
0.002500;1.672391
0.003750;1.671652
0.005000;1.671578
0.006250;1.671505
0.007500;1.671578
0.008750;1.671578
0.010000;1.671578
0.011250;1.671578
0.012500;1.671578
0.013750;1.671578
0.015000;1.671578
0.016250;1.671578
0.017500;1.671505
0.018750;1.453640
0.020000;0.569329
0.021250;0.569329
0.022500;0.204055
0.023750;0.732765
0.025000;0.841476
0.026250;0.653152
0.027500;0.653152
0.028750;0.629445
0.030000;0.693845
0.031250;0.696208
0.032500;0.673904
0.033750;0.673904
0.035000;0.677966
0.036250;0.686164
0.037500;0.679000
0.038750;0.675381
0.040000;0.675381
0.041250;0.683875
0.042500;0.685056
0.043750;0.678705
0.045000;0.680034
0.046250;0.680034
0.047500;0.683727
0.048750;0.683284
0.050000;0.680403
0.051250;0.680182
0.052500;0.680182
0.053750;0.680847
0.055000;0.680256
0.056250;0.678557
0.057500;0.679813
0.058750;0.679813
0.060000;0.683358
0.061250;0.681659
0.062500;0.681659
0.063750;0.681437
0.065000;0.681437
0.066250;0.676785
0.067500;0.680625
0.068750;0.686459
0.070000;0.681142
0.071250;0.681142
0.072500;0.674938
0.073750;0.681068
0.075000;0.686164
0.076250;0.677892
0.077500;0.677892
0.078750;0.675898
0.080000;0.683431
0.081250;0.683579
0.082500;0.679222
0.083750;0.679222
0.085000;0.679222
0.086250;0.680403
0.087500;0.682619
0.088750;0.683284
0.090000;0.683284
0.091250;0.680994
0.092500;0.677671
0.093750;0.678188
0.095000;0.683875
0.096250;0.683875
0.097500;0.681511
0.098750;0.678040
0.100000;0.682324
0.101250;0.684761
0.102500;0.684761
0.103750;0.680773
0.105000;0.681659
0.106250;0.680847
0.107500;0.680551
0.108750;0.680551
0.110000;0.682988
0.111250;0.680330
0.112500;0.677597
0.113750;0.678040
0.115000;0.678040
0.116250;0.679813
0.117500;0.680256
0.118750;0.680994
0.120000;0.682841
0.121250;0.682841
0.122500;0.681659
0.123750;0.681437
