0.000000;0.828773
0.001250;1.677782
0.002500;1.677782
0.003750;1.676896
0.005000;1.676157
0.006250;1.676157
0.007500;1.676157
0.008750;1.676157
0.010000;1.676157
0.011250;1.676157
0.012500;1.676231
0.013750;1.676305
0.015000;1.676305
0.016250;1.676305
0.017500;1.676231
0.018750;1.676231
0.020000;1.349138
0.021250;1.349138
0.022500;0.387874
0.023750;0.152505
0.025000;0.736901
0.026250;0.778332
0.027500;0.778332
0.028750;0.585355
0.030000;0.580259
0.031250;0.640375
0.032500;0.641409
0.033750;0.622060
0.035000;0.622060
0.036250;0.624719
0.037500;0.628928
0.038750;0.625605
0.040000;0.626196
0.041250;0.626196
0.042500;0.631587
0.043750;0.628707
0.045000;0.621912
0.046250;0.624866
0.047500;0.624866
0.048750;0.631513
0.050000;0.627820
0.051250;0.620952
0.052500;0.624719
0.053750;0.624719
0.055000;0.629297
0.056250;0.629076
0.057500;0.624349
0.058750;0.623537
0.060000;0.623537
0.061250;0.630996
0.062500;0.632473
0.063750;0.628781
0.065000;0.627008
0.066250;0.627008
0.067500;0.627525
0.068750;0.630553
0.070000;0.627230
0.071250;0.623020
0.072500;0.623020
0.073750;0.624792
0.075000;0.626565
0.076250;0.629002
0.077500;0.625679
0.078750;0.625679
0.080000;0.624202
0.081250;0.632178
0.082500;0.633802
0.083750;0.626639
0.085000;0.626639
0.086250;0.625088
0.087500;0.630848
0.088750;0.633212
0.090000;0.626639
0.091250;0.626639
0.092500;0.619918
0.093750;0.625974
0.095000;0.628633
0.096250;0.626565
0.097500;0.626565
0.098750;0.625974
0.100000;0.626417
0.101250;0.630996
0.102500;0.629076
0.103750;0.629076
0.105000;0.627303
0.106250;0.626639
0.107500;0.627525
0.108750;0.630996
0.110000;0.626048
0.111250;0.626048
0.112500;0.621912
0.113750;0.624792
0.115000;0.626491
0.116250;0.627894
0.117500;0.627894
0.118750;0.625088
0.120000;0.625605
0.121250;0.630848
0.122500;0.628781
0.123750;0.628781
