0.000000;0.825745
0.001250;1.671726
0.002500;1.670988
0.003750;1.670988
0.005000;1.670101
0.006250;1.670101
0.007500;1.670027
0.008750;1.669954
0.010000;1.669954
0.011250;1.670175
0.012500;1.670249
0.013750;1.670175
0.015000;1.670175
0.016250;1.670175
0.017500;1.670249
0.018750;1.670249
0.020000;0.948562
0.021250;0.064621
0.022500;0.064621
0.023750;0.382335
0.025000;0.877959
0.026250;0.730475
0.027500;0.574942
0.028750;0.574942
0.030000;0.633581
0.031250;0.679886
0.032500;0.656844
0.033750;0.645397
0.035000;0.645397
0.036250;0.652413
0.037500;0.654260
0.038750;0.655589
0.040000;0.655663
0.041250;0.655663
0.042500;0.653226
0.043750;0.651010
0.045000;0.654998
0.046250;0.656549
0.047500;0.656549
0.048750;0.654112
0.050000;0.651306
0.051250;0.654407
0.052500;0.656771
0.053750;0.656771
0.055000;0.651453
0.056250;0.652192
0.057500;0.655811
0.058750;0.654112
0.060000;0.654112
0.061250;0.655146
0.062500;0.654998
0.063750;0.649976
0.065000;0.652118
0.066250;0.652118
0.067500;0.656844
0.068750;0.656844
0.070000;0.654998
0.071250;0.654407
0.072500;0.654407
0.073750;0.655367
0.075000;0.654924
0.076250;0.654260
0.077500;0.655146
0.078750;0.655146
0.080000;0.654481
0.081250;0.654112
0.082500;0.653152
0.083750;0.651306
0.085000;0.651306
0.086250;0.654112
0.087500;0.656401
0.088750;0.654038
0.090000;0.653817
0.091250;0.653817
0.092500;0.654998
0.093750;0.653226
0.095000;0.652413
0.096250;0.653078
0.097500;0.652709
0.098750;0.652709
0.100000;0.653890
0.101250;0.655367
0.102500;0.652487
0.103750;0.652339
0.105000;0.652339
0.106250;0.658543
0.107500;0.657952
0.108750;0.651306
0.110000;0.648204
0.111250;0.648204
0.112500;0.654703
0.113750;0.656623
0.115000;0.652192
0.116250;0.653152
0.117500;0.653152
0.118750;0.655367
0.120000;0.654924
0.121250;0.655220
0.122500;0.654333
0.123750;0.654333
